"","date","song","artist","image_url","last_week","weeks_on_chart","weeks_at_1"
"653","2012-06-30","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","17","2"
"654","2012-07-07","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","18","3"
"655","2012-07-14","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","19","4"
"656","2012-07-21","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","20","5"
"657","2012-07-28","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","21","6"
"658","2012-08-04","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","22","7"
"659","2012-08-11","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","23","8"
"660","2012-08-18","Call Me Maybe","Carly Rae Jepsen","https://charts-static.billboard.com/img/2008/08/carly-rae-jepsen-fhc-180x180.jpg","1","24","9"
"661","2012-08-25","Whistle","Flo Rida","https://charts-static.billboard.com/img/2007/06/flo-rida-mfl-180x180.jpg","3","13","1"
"662","2012-09-01","We Are Never Ever Getting Back Together","Taylor Swift","https://charts-static.billboard.com/img/2012/08/taylor-swift-vug-weareneverevergettingbacktogether-o4x-180x180.jpg","72","2","1"
"663","2012-09-08","We Are Never Ever Getting Back Together","Taylor Swift","https://charts-static.billboard.com/img/2012/08/taylor-swift-vug-weareneverevergettingbacktogether-o4x-180x180.jpg","1","3","2"
"664","2012-09-15","Whistle","Flo Rida","https://charts-static.billboard.com/img/2007/06/flo-rida-mfl-180x180.jpg","2","16","2"
"665","2012-09-22","We Are Never Ever Getting Back Together","Taylor Swift","https://charts-static.billboard.com/img/2012/08/taylor-swift-vug-weareneverevergettingbacktogether-o4x-180x180.jpg","2","5","3"
"666","2012-09-29","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","2","13","1"
"667","2012-10-06","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","14","2"
"668","2012-10-13","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","15","3"
"669","2012-10-20","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","16","4"
"670","2012-10-27","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","17","5"
"671","2012-11-03","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","18","6"
"672","2012-11-10","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","19","7"
"673","2012-11-17","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","20","8"
"674","2012-11-24","One More Night","Maroon 5","https://charts-static.billboard.com/img/2002/12/maroon-5-fyb-180x180.jpg","1","21","9"
"675","2012-12-01","Diamonds","Rihanna","https://charts-static.billboard.com/img/2012/10/rihanna-k0p-diamonds-wld-180x180.jpg","2","8","1"
"676","2012-12-08","Diamonds","Rihanna","https://charts-static.billboard.com/img/2012/10/rihanna-k0p-diamonds-wld-180x180.jpg","1","9","2"
"677","2012-12-15","Diamonds","Rihanna","https://charts-static.billboard.com/img/2012/10/rihanna-k0p-diamonds-wld-180x180.jpg","1","10","3"
"678","2012-12-22","Locked Out Of Heaven","Bruno Mars","https://charts-static.billboard.com/img/2012/10/bruno-mars-uw0-lockedoutofheaven-fgw-180x180.jpg","2","10","1"
"679","2012-12-29","Locked Out Of Heaven","Bruno Mars","https://charts-static.billboard.com/img/2012/10/bruno-mars-uw0-lockedoutofheaven-fgw-180x180.jpg","1","11","2"
"680","2013-01-05","Locked Out Of Heaven","Bruno Mars","https://charts-static.billboard.com/img/2012/10/bruno-mars-uw0-lockedoutofheaven-fgw-180x180.jpg","1","12","3"
"681","2013-01-12","Locked Out Of Heaven","Bruno Mars","https://charts-static.billboard.com/img/2012/10/bruno-mars-uw0-lockedoutofheaven-fgw-180x180.jpg","1","13","4"
"682","2013-01-19","Locked Out Of Heaven","Bruno Mars","https://charts-static.billboard.com/img/2012/10/bruno-mars-uw0-lockedoutofheaven-fgw-180x180.jpg","1","14","5"
"683","2013-01-26","Locked Out Of Heaven","Bruno Mars","https://charts-static.billboard.com/img/2012/10/bruno-mars-uw0-lockedoutofheaven-fgw-180x180.jpg","1","15","6"
"684","2013-02-02","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg","2","16","1"
"685","2013-02-09","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg","1","17","2"
"686","2013-02-16","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg","1","18","3"
"687","2013-02-23","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg","1","19","4"
"688","2013-03-02","Harlem Shake","Baauer","https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg","-","1",NA
"689","2013-03-09","Harlem Shake","Baauer","https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg","1","2","2"
"690","2013-03-16","Harlem Shake","Baauer","https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg","1","3","3"
"691","2013-03-23","Harlem Shake","Baauer","https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg","1","4","4"
"692","2013-03-30","Harlem Shake","Baauer","https://charts-static.billboard.com/img/2013/02/baauer-fjy-106x106.jpg","1","5","5"
"693","2013-04-06","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg","2","25","5"
"694","2013-04-13","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz","https://charts-static.billboard.com/img/2012/09/macklemore-ryan-lewis-79t-thriftshop-0bd-180x180.jpg","1","26","6"
"695","2013-04-20","When I Was Your Man","Bruno Mars","https://charts-static.billboard.com/img/2012/12/bruno-mars-uw0-wheniwasyourman-zjd-180x180.jpg","2","16","1"
"696","2013-04-27","Just Give Me A Reason","P!nk Featuring Nate Ruess","https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg","3","9","1"
"697","2013-05-04","Just Give Me A Reason","P!nk Featuring Nate Ruess","https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg","1","10","2"
"698","2013-05-11","Just Give Me A Reason","P!nk Featuring Nate Ruess","https://charts-static.billboard.com/img/2000/01/pnk-it7-180x180.jpg","1","11","3"
"699","2013-05-18","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton","https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-79t-cantholdus-uf4-180x180.jpg","2","13","1"
"700","2013-05-25","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton","https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-79t-cantholdus-uf4-180x180.jpg","1","14","2"
"701","2013-06-01","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton","https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-79t-cantholdus-uf4-180x180.jpg","1","15","3"
"702","2013-06-08","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton","https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-79t-cantholdus-uf4-180x180.jpg","1","16","4"
"703","2013-06-15","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton","https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-79t-cantholdus-uf4-180x180.jpg","1","17","5"
"704","2013-06-22","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","6","8","1"
"705","2013-06-29","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","9","2"
"706","2013-07-06","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","10","3"
"707","2013-07-13","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","11","4"
"708","2013-07-20","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","12","5"
"709","2013-07-27","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","13","6"
"710","2013-08-03","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","14","7"
"711","2013-08-10","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","15","8"
"712","2013-08-17","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","16","9"
"713","2013-08-24","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","17","10"
"714","2013-08-31","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","18","11"
"715","2013-09-07","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell","https://charts-static.billboard.com/img/2002/11/robin-thicke-i54-180x180.jpg","1","19","12"
"716","2013-09-14","Roar","Katy Perry","https://charts-static.billboard.com/img/2013/08/katy-perry-46r-roar-e11-180x180.jpg","2","4","1"
"717","2013-09-21","Roar","Katy Perry","https://charts-static.billboard.com/img/2013/08/katy-perry-46r-roar-e11-180x180.jpg","1","5","2"
"718","2013-09-28","Wrecking Ball","Miley Cyrus","https://charts-static.billboard.com/img/2013/09/miley-cyrus-jca-wreckingball-lr7-180x180.jpg","22","4","1"
"719","2013-10-05","Wrecking Ball","Miley Cyrus","https://charts-static.billboard.com/img/2013/09/miley-cyrus-jca-wreckingball-lr7-180x180.jpg","1","5","2"
"720","2013-10-12","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","3","13","1"
"721","2013-10-19","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","14","2"
"722","2013-10-26","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","15","3"
"723","2013-11-02","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","16","4"
"724","2013-11-09","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","17","5"
"725","2013-11-16","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","18","6"
"726","2013-11-23","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","19","7"
"727","2013-11-30","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","20","8"
"728","2013-12-07","Royals","Lorde","https://charts-static.billboard.com/img/2013/06/lorde-pxl-180x180.jpg","1","21","9"
"729","2013-12-14","Wrecking Ball","Miley Cyrus","https://charts-static.billboard.com/img/2013/09/miley-cyrus-jca-wreckingball-lr7-180x180.jpg","3","15","3"
"730","2013-12-21","The Monster","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/1998/10/eminem-9fn-180x180.jpg","2","6","1"
"731","2013-12-28","The Monster","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/1998/10/eminem-9fn-180x180.jpg","1","7","2"
"732","2014-01-04","The Monster","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/1998/10/eminem-9fn-180x180.jpg","1","8","3"
"733","2014-01-11","The Monster","Eminem Featuring Rihanna","https://charts-static.billboard.com/img/1998/10/eminem-9fn-180x180.jpg","1","9","4"
"734","2014-01-18","Timber","Pitbull Featuring Ke$ha","https://charts-static.billboard.com/img/2013/10/pitbull-zjw-timber-l5a-180x180.jpg","2","13","1"
"735","2014-01-25","Timber","Pitbull Featuring Ke$ha","https://charts-static.billboard.com/img/2013/10/pitbull-zjw-timber-l5a-180x180.jpg","1","14","2"
"736","2014-02-01","Timber","Pitbull Featuring Ke$ha","https://charts-static.billboard.com/img/2013/10/pitbull-zjw-timber-l5a-180x180.jpg","1","15","3"
"737","2014-02-08","Dark Horse","Katy Perry Featuring Juicy J","https://charts-static.billboard.com/img/2013/10/katy-perry-46r-darkhorse-mm3-180x180.jpg","2","19","1"
"738","2014-02-15","Dark Horse","Katy Perry Featuring Juicy J","https://charts-static.billboard.com/img/2013/10/katy-perry-46r-darkhorse-mm3-180x180.jpg","1","20","2"
"739","2014-02-22","Dark Horse","Katy Perry Featuring Juicy J","https://charts-static.billboard.com/img/2013/10/katy-perry-46r-darkhorse-mm3-180x180.jpg","1","21","3"
"740","2014-03-01","Dark Horse","Katy Perry Featuring Juicy J","https://charts-static.billboard.com/img/2013/10/katy-perry-46r-darkhorse-mm3-180x180.jpg","1","22","4"
"741","2014-03-08","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","2","8","1"
"742","2014-03-15","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","9","2"
"743","2014-03-22","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","10","3"
"744","2014-03-29","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","11","4"
"745","2014-04-05","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","12","5"
"746","2014-04-12","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","13","6"
"747","2014-04-19","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","14","7"
"748","2014-04-26","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","15","8"
"749","2014-05-03","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","16","9"
"750","2014-05-10","Happy","Pharrell Williams","https://charts-static.billboard.com/img/2014/01/pharrell-williams-rbx-180x180.jpg","1","17","10"
"751","2014-05-17","All Of Me","John Legend","https://charts-static.billboard.com/img/2004/04/john-legend-0xg-180x180.jpg","2","30","1"
"752","2014-05-24","All Of Me","John Legend","https://charts-static.billboard.com/img/2004/04/john-legend-0xg-180x180.jpg","1","31","2"
"753","2014-05-31","All Of Me","John Legend","https://charts-static.billboard.com/img/2004/04/john-legend-0xg-180x180.jpg","1","32","3"
"754","2014-06-07","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","2","12","1"
"755","2014-06-14","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","1","13","2"
"756","2014-06-21","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","1","14","3"
"757","2014-06-28","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","1","15","4"
"758","2014-07-05","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","1","16","5"
"759","2014-07-12","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","1","17","6"
"760","2014-07-19","Fancy","Iggy Azalea Featuring Charli XCX","https://charts-static.billboard.com/img/2013/07/iggy-azalea-bza-180x180.jpg","1","18","7"
"761","2014-07-26","Rude","MAGIC!","https://charts-static.billboard.com/img/2013/12/magic-1-yin-106x106.jpg","2","12","1"
"762","2014-08-02","Rude","MAGIC!","https://charts-static.billboard.com/img/2013/12/magic-1-yin-106x106.jpg","1","13","2"
"763","2014-08-09","Rude","MAGIC!","https://charts-static.billboard.com/img/2013/12/magic-1-yin-106x106.jpg","1","14","3"
"764","2014-08-16","Rude","MAGIC!","https://charts-static.billboard.com/img/2013/12/magic-1-yin-106x106.jpg","1","15","4"
"765","2014-08-23","Rude","MAGIC!","https://charts-static.billboard.com/img/2013/12/magic-1-yin-106x106.jpg","1","16","5"
"766","2014-08-30","Rude","MAGIC!","https://charts-static.billboard.com/img/2013/12/magic-1-yin-106x106.jpg","1","17","6"
"767","2014-09-06","Shake It Off","Taylor Swift","https://charts-static.billboard.com/img/2014/08/taylor-swift-vug-shakeitoff-k72-180x180.jpg","-","1",NA
"768","2014-09-13","Shake It Off","Taylor Swift","https://charts-static.billboard.com/img/2014/08/taylor-swift-vug-shakeitoff-k72-180x180.jpg","1","2","2"
"769","2014-09-20","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","2","9","1"
"770","2014-09-27","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","10","2"
"771","2014-10-04","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","11","3"
"772","2014-10-11","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","12","4"
"773","2014-10-18","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","13","5"
"774","2014-10-25","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","14","6"
"775","2014-11-01","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","15","7"
"776","2014-11-08","All About That Bass","Meghan Trainor","https://charts-static.billboard.com/img/2014/07/meghan-trainor-3k0-180x180.jpg","1","16","8"
"777","2014-11-15","Shake It Off","Taylor Swift","https://charts-static.billboard.com/img/2014/08/taylor-swift-vug-shakeitoff-k72-180x180.jpg","2","11","3"
"778","2014-11-22","Shake It Off","Taylor Swift","https://charts-static.billboard.com/img/2014/08/taylor-swift-vug-shakeitoff-k72-180x180.jpg","1","12","4"
"779","2014-11-29","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","13","3","1"
"780","2014-12-06","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","1","4","2"
"781","2014-12-13","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","1","5","3"
"782","2014-12-20","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","1","6","4"
"783","2014-12-27","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","1","7","5"
"784","2015-01-03","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","1","8","6"
"785","2015-01-10","Blank Space","Taylor Swift","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-blankspace-3be-180x180.jpg","1","9","7"
"786","2015-01-17","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","2","8","1"
"787","2015-01-24","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","9","2"
"788","2015-01-31","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","10","3"
"789","2015-02-07","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","11","4"
"790","2015-02-14","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","12","5"
"791","2015-02-21","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","13","6"
"792","2015-02-28","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","14","7"
"793","2015-03-07","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","15","8"
"794","2015-03-14","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","16","9"
"795","2015-03-21","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","17","10"
"796","2015-03-28","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","18","11"
"797","2015-04-04","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","19","12"
"798","2015-04-11","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","20","13"
"799","2015-04-18","Uptown Funk!","Mark Ronson Featuring Bruno Mars","https://charts-static.billboard.com/img/2014/11/mark-ronson-ojf-uptownfunk-fdz-180x180.jpg","1","21","14"
"800","2015-04-25","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","10","5","1"
"801","2015-05-02","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","6","2"
"802","2015-05-09","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","7","3"
"803","2015-05-16","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","8","4"
"804","2015-05-23","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","9","5"
"805","2015-05-30","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","10","6"
"806","2015-06-06","Bad Blood","Taylor Swift Featuring Kendrick Lamar","https://charts-static.billboard.com/img/2014/11/taylor-swift-vug-badblood-5om-180x180.jpg","53","4","1"
"807","2015-06-13","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","2","12","7"
"808","2015-06-20","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","13","8"
"809","2015-06-27","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","14","9"
"810","2015-07-04","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","15","10"
"811","2015-07-11","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","16","11"
"812","2015-07-18","See You Again","Wiz Khalifa Featuring Charlie Puth","https://charts-static.billboard.com/img/2008/03/wiz-khalifa-dw9-180x180.jpg","1","17","12"
"813","2015-07-25","Cheerleader","OMI","https://charts-static.billboard.com/img/2015/02/omi-z6g-106x106.jpg","2","12","1"
"814","2015-08-01","Cheerleader","OMI","https://charts-static.billboard.com/img/2015/02/omi-z6g-106x106.jpg","1","13","2"
"815","2015-08-08","Cheerleader","OMI","https://charts-static.billboard.com/img/2015/02/omi-z6g-106x106.jpg","1","14","3"
"816","2015-08-15","Cheerleader","OMI","https://charts-static.billboard.com/img/2015/02/omi-z6g-106x106.jpg","1","15","4"
"817","2015-08-22","Can't Feel My Face","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-cantfeelmyface-yus-180x180.jpg","2","9","1"
"818","2015-08-29","Cheerleader","OMI","https://charts-static.billboard.com/img/2015/02/omi-z6g-106x106.jpg","2","17","5"
"819","2015-09-05","Cheerleader","OMI","https://charts-static.billboard.com/img/2015/02/omi-z6g-106x106.jpg","1","18","6"
"820","2015-09-12","Can't Feel My Face","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-cantfeelmyface-yus-180x180.jpg","2","12","2"
"821","2015-09-19","What Do You Mean?","Justin Bieber","https://charts-static.billboard.com/img/2009/07/justin-bieber-f8k-180x180.jpg","-","1",NA
"822","2015-09-26","Can't Feel My Face","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-cantfeelmyface-yus-180x180.jpg","2","14","3"
"823","2015-10-03","The Hills","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-thehills-cgo-180x180.jpg","2","17","1"
"824","2015-10-10","The Hills","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-thehills-cgo-180x180.jpg","1","18","2"
"825","2015-10-17","The Hills","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-thehills-cgo-180x180.jpg","1","19","3"
"826","2015-10-24","The Hills","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-thehills-cgo-180x180.jpg","1","20","4"
"827","2015-10-31","The Hills","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-thehills-cgo-180x180.jpg","1","21","5"
"828","2015-11-07","The Hills","The Weeknd","https://charts-static.billboard.com/img/2015/06/the-weeknd-jlk-thehills-cgo-180x180.jpg","1","22","6"
